row_id,week_start,pilot_name,region,channel,store_cluster,stores,avg_temp_f,weather_index,units_sold,revenue,gross_margin_pct,repeat_rate,attach_rate,cannibalization_index,promo_spend,app_impressions,conversion_rate,customer_segment,ops_complexity_score,stockout_rate,nps
520,2026-01-12,Spiced Mocha Cold Brew,Northeast,In-store,northeast-7,84,56,0.35,3458,20575.1,0.636,0.238,0.167,0.098,9240,229320,0.0707,Rewards power user,1.75,0.065,47
521,2025-11-03,Pineapple Passionfruit Refresher,Midwest,Mobile Order,midwest-8,83,84,0.758,5378,31999.1,0.781,0.267,0.179,0.149,11205,169984,0.0899,Cold coffee loyalist,4.85,0.109,51
522,2025-12-29,Spiced Mocha Cold Brew,Florida,Drive-thru,florida-1,162,93,0.942,15242,90689.9,0.74,0.314,0.209,0.294,46008,590490,0.0759,Seasonal trial seeker,1.02,0.021,56
523,2025-10-20,Cinder Orange Cold Brew Sim,Southeast,Mobile Order,southeast-7,63,93,0.829,5584,33224.8,0.781,0.307,0.262,0.119,11403,220437,0.0759,Cold coffee loyalist,3.98,0.072,56
524,2025-09-29,Pineapple Passionfruit Refresher,Florida,Mobile Order,florida-7,147,71,0.475,11807,70251.65,0.717,0.204,0.258,0.189,24990,264894,0.0811,Seasonal trial seeker,3.16,0.024,52
525,2025-12-01,Cinder Orange Cold Brew Sim,Midwest,Delivery,midwest-6,207,73,0.441,16311,97050.45,0.687,0.255,0.099,0.164,49680,235359,0.066,Warm-weather commuter,3.87,0.005,47
526,2025-09-22,Cinder Orange Cold Brew Sim,Northeast,Mobile Order,northeast-4,39,58,0.35,2070,12316.5,0.706,0.256,0.12,0.262,8502,87165,0.0834,Morning commuter,4.41,0.106,53
527,2025-07-21,Pineapple Passionfruit Refresher,Southeast,In-store,southeast-5,156,85,0.683,12903,76772.85,0.642,0.234,0.072,0.267,14976,386568,0.085,Warm-weather commuter,4.63,0.056,42
528,2025-10-06,Pineapple Passionfruit Refresher,Pacific Northwest,RTD Retail,pacific-northwest-3,54,59,0.35,2612,11727.88,0.655,0.193,0.099,0.114,13932,78786,0.055,Rewards power user,2.46,0.022,42
529,2025-12-15,Spiced Mocha Cold Brew,West,Mobile Order,west-5,43,77,0.646,4696,27941.2,0.71,0.285,0.269,0.097,4644,73100,0.0705,Gen Z afternoon,3.22,0.064,53
530,2025-11-03,Summer Berry Refresher,South,RTD Retail,south-6,191,69,0.408,8794,39485.06,0.799,0.169,0.099,0.055,32088,542822,0.0622,Warm-weather commuter,1.23,0.069,46
531,2025-07-07,Pineapple Passionfruit Refresher,West,Delivery,west-5,86,82,0.737,5434,32332.3,0.707,0.257,0.2,0.151,25542,186104,0.0748,Warm-weather commuter,1.81,0.013,46
532,2025-05-05,Summer Berry Refresher,Northeast,Drive-thru,northeast-4,168,87,0.787,11277,67098.15,0.788,0.222,0.203,0.169,14784,266784,0.0873,Cold coffee loyalist,3.27,0.037,49
533,2025-10-13,Spiced Mocha Cold Brew,California,Drive-thru,california-3,116,75,0.501,8901,52960.95,0.724,0.254,0.082,0.2,33292,171332,0.0765,Gen Z afternoon,3.22,0.021,54
534,2026-01-12,Blood Orange Espresso Tonic,Midwest,Drive-thru,midwest-4,216,92,0.806,17133,101941.35,0.707,0.252,0.103,0.182,43200,258984,0.0685,Rewards power user,2.83,0.039,46
535,2025-05-12,Spiced Mocha Cold Brew,Texas,Mobile Order,texas-1,159,63,0.35,8219,48903.05,0.635,0.258,0.12,0.143,28461,598794,0.0829,Cold coffee loyalist,2.83,0.06,51
536,2026-01-12,Pineapple Passionfruit Refresher,Northeast,RTD Retail,northeast-2,198,71,0.41,6272,28161.28,0.762,0.203,0.208,0.244,47718,354420,0.0537,Warm-weather commuter,2.25,0.079,49
537,2025-08-04,Cinder Orange Cold Brew Sim,Texas,Drive-thru,texas-8,58,59,0.35,4878,29024.1,0.754,0.25,0.135,0.3,10440,135720,0.0854,Cold coffee loyalist,4.84,0.047,50
538,2025-08-18,Citrus Green Tea,California,Mobile Order,california-7,87,87,0.778,5681,33801.95,0.756,0.273,0.26,0.199,19401,173217,0.0726,Gen Z afternoon,4.73,0.085,44
539,2026-01-19,Spiced Mocha Cold Brew,Pacific Northwest,In-store,pacific-northwest-5,110,66,0.432,7232,43030.4,0.748,0.273,0.094,0.259,32120,166760,0.0794,Warm-weather commuter,4.37,0.121,45
540,2025-07-14,Vanilla Cream Cold Brew,Texas,RTD Retail,texas-7,132,90,0.759,7250,32552.5,0.715,0.298,0.076,0.24,19800,261888,0.08,Rewards power user,4.51,0.076,50
541,2026-01-12,Summer Berry Refresher,Texas,In-store,texas-6,164,85,0.674,13419,79843.05,0.722,0.26,0.103,0.172,43132,176792,0.0662,Morning commuter,4.51,0.095,45
542,2025-05-26,Iced Ube Coconut Macchiato,Pacific Northwest,In-store,pacific-northwest-8,54,80,0.69,3644,21681.8,0.698,0.258,0.214,0.247,5130,217404,0.088,Seasonal trial seeker,4.32,0.067,40
543,2025-06-02,Pineapple Passionfruit Refresher,South,RTD Retail,south-3,191,78,0.566,10791,48451.59,0.76,0.192,0.067,0.133,20628,722362,0.0733,Cold coffee loyalist,3.38,0.075,37
544,2025-11-10,Pineapple Passionfruit Refresher,Florida,In-store,florida-5,105,85,0.668,4321,25709.95,0.662,0.223,0.198,0.09,18165,162750,0.0809,Morning commuter,2.02,0.086,41
545,2025-09-15,Cinder Orange Cold Brew Sim,Florida,Delivery,florida-2,186,95,0.845,13667,81318.65,0.704,0.337,0.182,0.316,21948,690060,0.0946,Rewards power user,3.57,0.04,60
546,2025-06-23,Iced Ube Coconut Macchiato,Florida,Drive-thru,florida-1,85,86,0.772,5556,33058.2,0.775,0.222,0.186,0.23,26860,195245,0.064,Rewards power user,3.25,0.017,50
547,2025-06-23,Citrus Green Tea,New York Metro,Delivery,new-york-metro-4,51,65,0.35,2557,15214.15,0.703,0.173,0.135,0.068,4233,80121,0.049,Seasonal trial seeker,3.89,0.028,35
548,2025-06-30,Summer Berry Refresher,New York Metro,Delivery,new-york-metro-3,215,63,0.35,10881,64741.95,0.652,0.163,0.084,0.176,24080,691440,0.058,Warm-weather commuter,1.73,0.089,43
549,2025-11-17,Pineapple Passionfruit Refresher,Southeast,Mobile Order,southeast-8,88,96,0.885,4501,26780.95,0.776,0.266,0.214,0.084,26400,119592,0.0776,Warm-weather commuter,1.46,0.089,46
550,2025-09-29,Cinder Orange Cold Brew Sim,New York Metro,Mobile Order,new-york-metro-2,86,92,0.855,8650,51467.5,0.663,0.323,0.112,0.18,14018,160132,0.0761,Morning commuter,4.45,0.08,47
551,2025-08-25,Vanilla Cream Cold Brew,New York Metro,Mobile Order,new-york-metro-6,127,65,0.373,7874,46850.3,0.6,0.239,0.174,0.282,30353,156337,0.0818,Cold coffee loyalist,1.03,0.016,45
552,2025-12-01,Blood Orange Espresso Tonic,Texas,Drive-thru,texas-8,140,80,0.689,8618,51277.1,0.659,0.258,0.188,0.234,44520,529900,0.0832,Rewards power user,4.82,0.046,48
553,2025-10-06,Pineapple Passionfruit Refresher,Northeast,Mobile Order,northeast-6,155,84,0.663,11491,68371.45,0.665,0.209,0.188,0.194,21235,557845,0.0775,Gen Z afternoon,4.73,0.093,44
554,2025-05-12,Pineapple Passionfruit Refresher,Texas,Drive-thru,texas-6,165,84,0.668,6967,41453.65,0.609,0.23,0.2,0.225,27060,285120,0.0757,Cold coffee loyalist,4.66,0.053,50
555,2025-06-23,Cinder Orange Cold Brew Sim,California,In-store,california-8,75,87,0.697,8649,51461.55,0.695,0.258,0.1,0.11,17850,266775,0.0852,Rewards power user,5.49,0.082,36
556,2025-12-29,Citrus Green Tea,Pacific Northwest,Mobile Order,pacific-northwest-2,166,93,0.883,9583,57018.85,0.69,0.279,0.111,0.213,48638,335320,0.0949,Rewards power user,3.65,0.077,57
557,2025-11-03,Summer Berry Refresher,Midwest,Drive-thru,midwest-4,137,85,0.719,12063,71774.85,0.735,0.264,0.184,0.183,20550,525258,0.0649,Seasonal trial seeker,3.03,0.028,56
558,2025-08-18,Iced Ube Coconut Macchiato,New York Metro,In-store,new-york-metro-1,65,88,0.777,4478,26644.1,0.733,0.224,0.203,0.098,6305,210665,0.0642,Gen Z afternoon,1.62,0.017,44
559,2025-06-09,Citrus Green Tea,West,Delivery,west-8,102,81,0.647,9289,55269.55,0.709,0.204,0.182,0.139,21624,274686,0.0575,Warm-weather commuter,3.26,0.026,51
560,2025-08-11,Vanilla Cream Cold Brew,Southeast,In-store,southeast-1,200,65,0.35,12787,76082.65,0.624,0.249,0.126,0.198,53200,344400,0.0733,Rewards power user,4.19,0.058,41
561,2025-12-15,Vanilla Cream Cold Brew,Pacific Northwest,In-store,pacific-northwest-3,56,77,0.532,4190,24930.5,0.779,0.25,0.085,0.146,11816,191912,0.0627,Morning commuter,2.88,0.068,47
562,2026-01-12,Cinder Orange Cold Brew Sim,Texas,Drive-thru,texas-1,92,88,0.751,9297,55317.15,0.608,0.311,0.234,0.317,7820,353556,0.0975,Seasonal trial seeker,4.82,0.084,53
563,2025-07-07,Pineapple Passionfruit Refresher,Southeast,Mobile Order,southeast-7,77,65,0.361,3539,21057.05,0.698,0.208,0.234,0.07,21868,245553,0.0755,Seasonal trial seeker,4.22,0.116,46
564,2025-07-14,Citrus Green Tea,South,RTD Retail,south-7,67,78,0.656,4242,19046.58,0.642,0.243,0.106,0.105,6030,104587,0.0927,Cold coffee loyalist,2.03,0.062,51
565,2026-01-12,Blood Orange Espresso Tonic,Northeast,Drive-thru,northeast-5,75,63,0.35,3947,23484.65,0.689,0.216,0.086,0.145,13350,159075,0.0853,Warm-weather commuter,1.91,0.088,51
566,2025-12-22,Cinder Orange Cold Brew Sim,Texas,Mobile Order,texas-6,125,89,0.799,15074,89690.3,0.643,0.284,0.111,0.284,37250,237750,0.0851,Morning commuter,5.53,0.067,44
567,2025-12-22,Summer Berry Refresher,California,Drive-thru,california-6,56,82,0.722,2142,12744.9,0.743,0.262,0.096,0.16,12880,100128,0.0922,Rewards power user,3.93,0.005,45
568,2025-10-06,Blood Orange Espresso Tonic,Northeast,Drive-thru,northeast-6,50,77,0.517,2080,12376,0.684,0.203,0.228,0.229,15050,163200,0.0646,Rewards power user,3.19,0.002,39
569,2025-08-11,Spiced Mocha Cold Brew,Texas,Drive-thru,texas-7,193,67,0.35,10903,64872.85,0.66,0.269,0.235,0.274,36670,259006,0.0979,Seasonal trial seeker,1.13,0.023,48
570,2025-11-17,Pineapple Passionfruit Refresher,Florida,In-store,florida-1,84,85,0.735,4759,28316.05,0.606,0.224,0.067,0.234,18060,334236,0.0694,Cold coffee loyalist,1.89,0.019,44
571,2026-01-26,Pineapple Passionfruit Refresher,New York Metro,Mobile Order,new-york-metro-4,212,75,0.558,11818,70317.1,0.754,0.191,0.262,0.255,55332,470640,0.0789,Seasonal trial seeker,3.36,0.06,44
572,2025-05-05,Summer Berry Refresher,New York Metro,Mobile Order,new-york-metro-8,207,93,0.828,19106,113680.7,0.609,0.281,0.232,0.061,19872,718083,0.0713,Rewards power user,2.22,0.065,49
573,2026-01-12,Vanilla Cream Cold Brew,West,Mobile Order,west-4,61,89,0.805,6290,37425.5,0.709,0.311,0.199,0.199,4880,64904,0.0895,Morning commuter,1.13,0.088,59
574,2025-12-22,Iced Ube Coconut Macchiato,Southeast,Delivery,southeast-6,66,84,0.727,3751,22318.45,0.787,0.232,0.152,0.072,18678,60588,0.0804,Morning commuter,4.16,0.043,38
575,2025-10-13,Vanilla Cream Cold Brew,South,Drive-thru,south-8,68,58,0.35,3922,23335.9,0.75,0.25,0.166,0.157,13396,182512,0.0604,Gen Z afternoon,4.89,0.041,39
576,2025-08-18,Cinder Orange Cold Brew Sim,Midwest,Delivery,midwest-8,42,62,0.35,2652,15779.4,0.777,0.238,0.188,0.27,6846,68502,0.0876,Gen Z afternoon,5.65,0.059,44
577,2025-12-15,Vanilla Cream Cold Brew,West,In-store,west-6,205,71,0.467,17722,105445.9,0.605,0.283,0.196,0.123,57400,788840,0.1,Cold coffee loyalist,1.57,0.018,61
578,2025-09-22,Iced Ube Coconut Macchiato,West,RTD Retail,west-5,197,61,0.35,8394,37689.06,0.76,0.189,0.063,0.242,31520,450933,0.0717,Gen Z afternoon,1.47,0.051,51
579,2025-10-27,Summer Berry Refresher,Pacific Northwest,RTD Retail,pacific-northwest-2,212,77,0.556,14356,64458.44,0.613,0.231,0.097,0.11,66780,412764,0.0724,Cold coffee loyalist,1.18,0.026,46
580,2025-07-28,Spiced Mocha Cold Brew,New York Metro,Mobile Order,new-york-metro-8,171,76,0.559,9742,57964.9,0.726,0.245,0.119,0.227,38304,160740,0.0834,Seasonal trial seeker,4.68,0.114,47
581,2025-10-06,Citrus Green Tea,South,Delivery,south-7,185,70,0.395,6191,36836.45,0.655,0.2,0.138,0.208,41440,550190,0.0524,Rewards power user,2.58,0.029,37
582,2025-11-03,Spiced Mocha Cold Brew,New York Metro,Drive-thru,new-york-metro-3,53,71,0.443,3012,17921.4,0.684,0.257,0.088,0.14,12932,133931,0.0851,Cold coffee loyalist,4.7,0.101,40
583,2026-01-12,Summer Berry Refresher,Florida,Mobile Order,florida-7,159,56,0.35,10247,60969.65,0.709,0.196,0.124,0.219,24963,300510,0.0569,Cold coffee loyalist,3.84,0.081,50
584,2025-09-08,Blood Orange Espresso Tonic,Florida,RTD Retail,florida-8,86,94,0.836,5092,22863.08,0.678,0.28,0.148,0.146,24682,100276,0.0676,Warm-weather commuter,3.42,0.068,48
585,2025-09-15,Vanilla Cream Cold Brew,Pacific Northwest,RTD Retail,pacific-northwest-2,38,71,0.427,1957,8786.93,0.766,0.229,0.163,0.25,3116,96330,0.0753,Warm-weather commuter,2.57,0.039,41
586,2025-07-28,Citrus Green Tea,Pacific Northwest,RTD Retail,pacific-northwest-8,154,75,0.503,5938,26661.62,0.629,0.217,0.218,0.127,31262,639100,0.0545,Rewards power user,2.74,0.089,47
587,2025-11-17,Iced Ube Coconut Macchiato,West,Delivery,west-8,204,91,0.849,9963,59279.85,0.665,0.246,0.181,0.234,17340,799476,0.0678,Rewards power user,2.48,0.015,56
588,2025-08-11,Citrus Green Tea,Florida,Delivery,florida-6,163,76,0.565,7755,46142.25,0.689,0.221,0.115,0.15,25754,254769,0.0555,Cold coffee loyalist,4.63,0.089,44
589,2025-09-29,Spiced Mocha Cold Brew,Northeast,RTD Retail,northeast-1,72,76,0.499,6293,28255.57,0.765,0.269,0.234,0.204,8136,81000,0.0691,Gen Z afternoon,1.9,0.032,50
590,2025-08-11,Cinder Orange Cold Brew Sim,Florida,RTD Retail,florida-4,103,85,0.759,8943,40154.07,0.713,0.284,0.121,0.265,25441,388413,0.0741,Rewards power user,3.66,0.075,42
591,2026-01-19,Iced Ube Coconut Macchiato,Northeast,Delivery,northeast-3,97,63,0.35,5040,29988,0.648,0.173,0.161,0.192,15423,387321,0.0661,Warm-weather commuter,4.34,0.05,44
592,2025-11-24,Spiced Mocha Cold Brew,Northeast,Mobile Order,northeast-5,151,74,0.482,15213,90517.35,0.705,0.249,0.214,0.142,36089,265458,0.0904,Seasonal trial seeker,1.13,0.038,52
593,2025-06-09,Citrus Green Tea,South,Mobile Order,south-8,179,71,0.538,14049,83591.55,0.733,0.198,0.115,0.101,56743,374826,0.0691,Morning commuter,4.52,0.054,45
594,2025-08-18,Cinder Orange Cold Brew Sim,California,Delivery,california-3,206,83,0.717,22510,133934.5,0.749,0.277,0.199,0.13,22248,819880,0.075,Warm-weather commuter,5.11,0.088,40
595,2025-05-05,Citrus Green Tea,West,RTD Retail,west-3,136,84,0.769,7742,34761.58,0.642,0.264,0.176,0.152,22576,395216,0.0689,Morning commuter,5.11,0.102,49
596,2025-05-12,Cinder Orange Cold Brew Sim,New York Metro,RTD Retail,new-york-metro-7,92,92,0.844,9506,42681.94,0.725,0.318,0.18,0.239,22540,342700,0.0975,Warm-weather commuter,3.21,0.035,62
597,2025-11-24,Citrus Green Tea,Pacific Northwest,Drive-thru,pacific-northwest-4,58,87,0.737,4730,28143.5,0.768,0.236,0.062,0.122,7888,232174,0.0656,Cold coffee loyalist,2.65,0.086,53
598,2025-12-08,Vanilla Cream Cold Brew,Pacific Northwest,Drive-thru,pacific-northwest-1,215,84,0.747,17204,102363.8,0.672,0.307,0.146,0.23,36120,468485,0.0846,Morning commuter,1.73,0.028,50
599,2025-08-04,Summer Berry Refresher,New York Metro,Delivery,new-york-metro-5,157,75,0.608,6922,41185.9,0.687,0.206,0.116,0.106,12717,630198,0.0663,Gen Z afternoon,1.6,0.084,41
600,2025-11-17,Pineapple Passionfruit Refresher,Southeast,Drive-thru,southeast-7,133,92,0.862,7206,42875.7,0.728,0.273,0.126,0.275,30191,472682,0.0929,Rewards power user,2.27,0.042,47
601,2025-08-11,Cinder Orange Cold Brew Sim,Midwest,RTD Retail,midwest-3,66,71,0.464,2812,12625.88,0.677,0.226,0.155,0.201,10428,125532,0.0771,Cold coffee loyalist,2.21,0.057,49
602,2025-07-14,Pineapple Passionfruit Refresher,West,Delivery,west-1,209,72,0.437,12637,75190.15,0.694,0.224,0.193,0.206,26334,570779,0.0605,Seasonal trial seeker,2.46,0.031,47
603,2025-09-15,Iced Ube Coconut Macchiato,West,Mobile Order,west-3,189,68,0.418,7996,47576.2,0.766,0.206,0.185,0.119,26082,254205,0.0535,Rewards power user,1.91,0.009,54
604,2025-12-15,Blood Orange Espresso Tonic,Northeast,RTD Retail,northeast-6,181,61,0.35,8914,40023.86,0.618,0.164,0.106,0.245,17376,480917,0.0726,Morning commuter,2.11,0.069,36
605,2025-08-18,Citrus Green Tea,Texas,Delivery,texas-7,83,95,0.897,4638,27596.1,0.648,0.268,0.205,0.142,22908,168573,0.0822,Gen Z afternoon,1.88,0.062,47
606,2025-09-08,Pineapple Passionfruit Refresher,Pacific Northwest,Drive-thru,pacific-northwest-3,75,63,0.35,2302,13696.9,0.665,0.211,0.18,0.061,16125,136275,0.084,Cold coffee loyalist,3.12,0.039,40
607,2025-09-01,Citrus Green Tea,Texas,In-store,texas-7,118,66,0.35,3801,22615.95,0.616,0.216,0.22,0.193,15340,143252,0.0789,Cold coffee loyalist,1.87,0.083,52
608,2025-08-11,Iced Ube Coconut Macchiato,West,RTD Retail,west-4,60,66,0.35,2574,11557.26,0.652,0.217,0.136,0.141,16320,151560,0.0886,Rewards power user,4.08,0.035,50
609,2025-08-25,Cinder Orange Cold Brew Sim,West,Mobile Order,west-1,179,70,0.407,13213,78617.35,0.701,0.242,0.192,0.201,40454,240218,0.0896,Warm-weather commuter,2.95,0.008,56
610,2025-07-07,Spiced Mocha Cold Brew,Southeast,RTD Retail,southeast-8,120,73,0.524,7359,33041.91,0.784,0.284,0.133,0.295,36840,373200,0.0923,Warm-weather commuter,2.43,0.084,59
611,2026-01-12,Blood Orange Espresso Tonic,West,Delivery,west-5,203,64,0.35,8086,48111.7,0.742,0.215,0.112,0.136,41615,465885,0.0866,Cold coffee loyalist,2.96,0.018,53
612,2025-10-13,Blood Orange Espresso Tonic,Northeast,Drive-thru,northeast-2,54,83,0.686,4152,24704.4,0.592,0.212,0.104,0.077,10908,60480,0.0679,Cold coffee loyalist,3.91,0.029,39
613,2025-09-22,Pineapple Passionfruit Refresher,New York Metro,In-store,new-york-metro-8,56,73,0.471,2279,13560.05,0.747,0.233,0.114,0.06,15456,81928,0.0916,Warm-weather commuter,4.22,0.064,45
614,2025-07-14,Cinder Orange Cold Brew Sim,Southeast,Delivery,southeast-2,43,56,0.35,3405,20259.75,0.775,0.253,0.121,0.277,7525,120486,0.0834,Rewards power user,5.66,0.042,39
615,2025-05-26,Citrus Green Tea,Florida,Drive-thru,florida-8,208,85,0.787,17148,102030.6,0.8,0.261,0.123,0.203,32032,362128,0.0649,Morning commuter,1.98,0.024,50
616,2025-07-07,Citrus Green Tea,Northeast,RTD Retail,northeast-4,213,73,0.523,12601,56578.49,0.649,0.201,0.182,0.197,47286,424083,0.0752,Gen Z afternoon,2.12,0.016,43
617,2025-06-16,Vanilla Cream Cold Brew,West,RTD Retail,west-3,217,59,0.35,16366,73483.34,0.762,0.258,0.119,0.098,50344,598052,0.0938,Morning commuter,4.9,0.112,42
618,2025-05-12,Vanilla Cream Cold Brew,Florida,Delivery,florida-3,159,86,0.809,16895,100525.25,0.617,0.279,0.137,0.137,22578,658101,0.0714,Seasonal trial seeker,4.91,0.042,45
619,2025-10-20,Iced Ube Coconut Macchiato,New York Metro,Drive-thru,new-york-metro-4,100,96,0.967,6038,35926.1,0.665,0.248,0.089,0.278,9900,131300,0.0826,Seasonal trial seeker,2.27,0.011,48
620,2025-12-22,Summer Berry Refresher,Florida,Delivery,florida-2,200,71,0.485,14494,86239.3,0.755,0.235,0.065,0.125,17800,387200,0.0892,Rewards power user,2.28,0.038,53
621,2025-06-30,Pineapple Passionfruit Refresher,New York Metro,Delivery,new-york-metro-2,85,63,0.381,4346,25858.7,0.791,0.221,0.218,0.188,25925,277780,0.0814,Morning commuter,2.82,0.07,48
622,2025-11-03,Vanilla Cream Cold Brew,South,Drive-thru,south-6,59,57,0.35,5289,31469.55,0.74,0.246,0.103,0.213,6431,240189,0.0824,Morning commuter,3.5,0.055,42
623,2025-11-24,Summer Berry Refresher,Midwest,RTD Retail,midwest-1,63,60,0.35,2516,11296.84,0.73,0.169,0.234,0.193,15624,99540,0.0791,Warm-weather commuter,1.56,0.049,38
624,2025-05-19,Iced Ube Coconut Macchiato,Texas,Mobile Order,texas-2,152,90,0.857,12701,75570.95,0.632,0.254,0.183,0.23,41192,504792,0.0646,Seasonal trial seeker,4.91,0.12,52
625,2026-01-12,Spiced Mocha Cold Brew,South,In-store,south-7,85,73,0.547,6472,38508.4,0.614,0.239,0.182,0.195,20485,234430,0.0805,Seasonal trial seeker,3.07,0.06,44
626,2025-12-22,Vanilla Cream Cold Brew,West,Drive-thru,west-1,128,93,0.869,9628,57286.6,0.722,0.294,0.209,0.131,26496,204032,0.0993,Rewards power user,2.45,0.014,52
627,2025-08-04,Blood Orange Espresso Tonic,Midwest,In-store,midwest-3,179,61,0.35,8373,49819.35,0.615,0.198,0.127,0.175,18437,487417,0.0743,Seasonal trial seeker,4.77,0.041,41
628,2025-07-21,Iced Ube Coconut Macchiato,Midwest,Drive-thru,midwest-3,192,61,0.35,7538,44851.1,0.701,0.212,0.211,0.199,47040,427968,0.0678,Warm-weather commuter,3.89,0.046,48
629,2025-10-27,Blood Orange Espresso Tonic,California,Mobile Order,california-7,119,74,0.551,8069,48010.55,0.578,0.24,0.229,0.179,10234,354858,0.0759,Cold coffee loyalist,5.44,0.039,51
630,2026-01-05,Pineapple Passionfruit Refresher,Midwest,Delivery,midwest-6,134,73,0.457,4366,25977.7,0.711,0.218,0.237,0.156,30418,177282,0.0642,Rewards power user,2.57,0.058,50
631,2025-05-26,Spiced Mocha Cold Brew,Southeast,Drive-thru,southeast-5,57,83,0.732,5981,35586.95,0.693,0.31,0.147,0.242,10032,156351,0.0988,Morning commuter,4.68,0.102,43
632,2025-06-02,Cinder Orange Cold Brew Sim,Southeast,Drive-thru,southeast-4,171,73,0.509,12521,74499.95,0.682,0.248,0.082,0.136,44118,354483,0.0857,Morning commuter,3.37,0.072,52
633,2025-12-08,Citrus Green Tea,Northeast,In-store,northeast-3,127,64,0.356,6083,36193.85,0.779,0.201,0.094,0.179,10287,485013,0.0818,Warm-weather commuter,3.23,0.089,40
634,2025-09-08,Pineapple Passionfruit Refresher,Northeast,In-store,northeast-8,101,83,0.646,5015,29839.25,0.788,0.217,0.083,0.192,15150,237552,0.0605,Cold coffee loyalist,1.96,0.027,43
635,2025-10-27,Pineapple Passionfruit Refresher,West,Drive-thru,west-3,208,86,0.741,10412,61951.4,0.763,0.243,0.08,0.201,17056,211952,0.0744,Cold coffee loyalist,1.55,0.03,52
636,2026-01-19,Blood Orange Espresso Tonic,Florida,RTD Retail,florida-6,45,85,0.719,2380,10686.2,0.697,0.214,0.121,0.27,5490,121365,0.0851,Seasonal trial seeker,3.4,0.074,51
637,2026-01-26,Summer Berry Refresher,Pacific Northwest,In-store,pacific-northwest-1,39,67,0.386,1513,9002.35,0.793,0.203,0.162,0.12,3978,106353,0.0586,Rewards power user,4.52,0.097,34
638,2025-11-10,Summer Berry Refresher,New York Metro,In-store,new-york-metro-1,177,90,0.817,13347,79414.65,0.702,0.262,0.174,0.107,35577,646050,0.0837,Seasonal trial seeker,1.14,0.089,52
639,2025-11-03,Cinder Orange Cold Brew Sim,West,Delivery,west-8,177,59,0.35,13048,77635.6,0.627,0.263,0.187,0.091,38409,740037,0.0747,Seasonal trial seeker,2.7,0.024,50
640,2025-05-19,Summer Berry Refresher,Midwest,Drive-thru,midwest-5,207,80,0.669,15251,90743.45,0.741,0.239,0.238,0.102,58995,464922,0.0586,Morning commuter,1.01,0.004,55
